5204702
1000, 1000
(28, 0), (28, 10000)
(28, 0), (9943.5, 0)
(28, 10000), (30, 10000)
(30, 0.5), (30, 10000)
(30, 0.5), (38, 0.5)
(38, 0.5), (38, 10000)
(38, 10000), (38.5, 10000)
(38.5, 0.5), (38.5, 10000)
(38.5, 0.5), (55, 0.5)
(55, 0.5), (55, 10000)
(55, 10000), (59, 10000)
(59, 0.5), (59, 10000)
(59, 0.5), (63, 0.5)
(63, 0.5), (63, 10000)
(63, 10000), (63.5, 10000)
(63.5, 0.5), (63.5, 10000)
(63.5, 0.5), (69, 0.5)
(69, 0.5), (69, 10000)
(69, 10000), (71, 10000)
(71, 0.5), (71, 10000)
(71, 0.5), (80, 0.5)
(80, 0.5), (80, 10000)
(80, 10000), (80.5, 10000)
(80.5, 0.5), (80.5, 10000)
(80.5, 0.5), (211, 0.5)
(211, 0.5), (211, 10000)
(211, 10000), (212, 10000)
(212, 0.5), (212, 10000)
(212, 0.5), (228, 0.5)
(228, 0.5), (228, 10000)
(228, 10000), (228.5, 10000)
(228.5, 0.5), (228.5, 10000)
(228.5, 0.5), (266, 0.5)
(266, 0.5), (266, 10000)
(266, 10000), (266.5, 10000)
(266.5, 0.5), (266.5, 10000)
(266.5, 0.5), (268, 0.5)
(268, 0.5), (268, 10000)
(268, 10000), (269, 10000)
(269, 0.5), (269, 10000)
(269, 0.5), (272, 0.5)
(272, 0.5), (272, 10000)
(272, 10000), (273, 10000)
(273, 0.5), (273, 10000)
(273, 0.5), (275, 0.5)
(275, 0.5), (275, 10000)
(275, 10000), (276, 10000)
(276, 0.5), (276, 10000)
(276, 0.5), (283, 0.5)
(283, 0.5), (283, 10000)
(283, 10000), (284, 10000)
(284, 0.5), (284, 10000)
(284, 0.5), (371, 0.5)
(371, 0.5), (371, 10000)
(371, 10000), (375, 10000)
(375, 0.5), (375, 10000)
(375, 0.5), (424, 0.5)
(424, 0.5), (424, 10000)
(424, 10000), (425, 10000)
(425, 0.5), (425, 10000)
(425, 0.5), (448, 0.5)
(448, 0.5), (448, 10000)
(448, 10000), (450, 10000)
(450, 0.5), (450, 10000)
(450, 0.5), (505, 0.5)
(505, 0.5), (505, 10000)
(505, 10000), (507, 10000)
(507, 0.5), (507, 10000)
(507, 0.5), (577, 0.5)
(577, 0.5), (577, 10000)
(577, 10000), (577.5, 10000)
(577.5, 0.5), (577.5, 10000)
(577.5, 0.5), (581, 0.5)
(581, 0.5), (581, 10000)
(581, 10000), (584, 10000)
(584, 0.5), (584, 10000)
(584, 0.5), (614, 0.5)
(614, 0.5), (614, 10000)
(614, 10000), (615, 10000)
(615, 0.5), (615, 10000)
(615, 0.5), (617, 0.5)
(617, 0.5), (617, 10000)
(617, 10000), (617.5, 10000)
(617.5, 0.5), (617.5, 10000)
(617.5, 0.5), (680, 0.5)
(680, 0.5), (680, 10000)
(680, 10000), (681, 10000)
(681, 0.5), (681, 10000)
(681, 0.5), (713, 0.5)
(713, 0.5), (713, 10000)
(713, 10000), (715, 10000)
(715, 0.5), (715, 10000)
(715, 0.5), (726, 0.5)
(726, 0.5), (726, 10000)
(726, 10000), (727, 10000)
(727, 0.5), (727, 10000)
(727, 0.5), (746, 0.5)
